name,id,name_type,class,mass,fall,year,lat,long,geolocation,countrycode,countryname,continent,sub-region,intermediate-region
Meteorite Hills 01314,16546,Valid,H5,3.4,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Jiddat al Harasis 299,35617,Valid,L5,159.59,Found,2005,19.81463,56.44852,"(19.81463, 56.44852)",OM,Oman,Asia,Western Asia,
Queen Alexandra Range 99027,21479,Valid,H5,298.0,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 050132,46427,Valid,L4,0.36,Found,2006,-72.98139,75.25778000000003,"(-72.98139, 75.25778)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Allan Hills A77164,1476,Valid,L3.5,38.14,Found,1977,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 791413,26762,Valid,L6,203.61,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Hualapai Wash,11917,Valid,L6,240.0,Found,2000,35.86333,-114.19333,"(35.86333, -114.19333)",US,United States,Americas,Northern America,
Yamato 75306,25347,Valid,H6,4.09,Found,1975,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 87741,8291,Valid,L6,39.0,Found,1987,-76.28038000000002,156.45236,"(-76.28038, 156.45236)",AQ,Antarctica,Antarctica,Antarctica,
Hammadah al Hamra 267,11750,Valid,L6,983.0,Found,2000,28.438,12.82933,"(28.438, 12.82933)",LY,Libya,Africa,Northern Africa,
Queen Alexandra Range 93001,19091,Valid,Mesosiderite,1050.8,Found,1993,-84.61702,162.23253,"(-84.61702, 162.23253)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 99668,22114,Valid,LL5,15.0,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00788,16022,Valid,L5,35.27,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
South Dahna,23677,Valid,"Iron, IAB complex",275000.0,Found,1957,22.56667,48.3,"(22.56667, 48.3)",SA,Saudi Arabia,Asia,Western Asia,
Allan Hills A78180,1793,Valid,L3.5,7.9,Found,1978,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90305,8714,Valid,L6,15.0,Found,1990,-76.26685,156.46091,"(-76.26685, 156.46091)",AQ,Antarctica,Antarctica,Antarctica,
Allan Hills 84237,839,Valid,H5,7.5,Found,1984,-76.69863000000002,159.39845,"(-76.69863, 159.39845)",AQ,Antarctica,Antarctica,Antarctica,
Camel Donga 039,5242,Valid,H6,3.57,Found,1994,-30.31667,126.6,"(-30.31667, 126.6)",AU,Australia,Oceania,Australia and New Zealand,
Tule Valley,24065,Valid,L6,17.69,Found,2001,38.99861,-113.38167,"(38.99861, -113.38167)",US,United States,Americas,Northern America,
Roosevelt County 084,22739,Valid,L4,69.6,Found,1969,34.2,-103.23333,"(34.2, -103.23333)",US,United States,Americas,Northern America,
Lewis Cliff 88428,14173,Valid,H5,6.5,Found,1988,-84.24819000000002,161.38562,"(-84.24819, 161.38562)",AQ,Antarctica,Antarctica,Antarctica,
Frontier Mountain 90049,10447,Valid,H5/6,9.5,Found,1990,-72.9556,160.43857,"(-72.9556, 160.43857)",AQ,Antarctica,Antarctica,Antarctica,
Lewis Cliff 86104,13043,Valid,H5,33.8,Found,1986,-84.27373,161.69099,"(-84.27373, 161.69099)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00806,16040,Valid,L5,13.62,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Kobe,12336,Valid,CK4,136.0,Fell,1999,34.73333,135.16666999999998,"(34.73333, 135.16667)",JP,Japan,Asia,Eastern Asia,
Dar al Gani 843,6390,Valid,H5,105.0,Found,1998,27.035,16.1615,"(27.035, 16.1615)",LY,Libya,Africa,Northern Africa,
Lewis Cliff 88058,13812,Valid,L6,66.7,Found,1988,-84.24509,161.49137,"(-84.24509, 161.49137)",AQ,Antarctica,Antarctica,Antarctica,
Hammadah al Hamra 284,11767,Valid,LL6,140.0,Found,2000,28.44067,12.88167,"(28.44067, 12.88167)",LY,Libya,Africa,Northern Africa,
Elephant Moraine 90266,8675,Valid,L6,101.7,Found,1990,-76.27918000000003,156.47755,"(-76.27918, 156.47755)",AQ,Antarctica,Antarctica,Antarctica,
Patuxent Range 91518,18136,Valid,L6,94.7,Found,1991,-84.95909,-67.57309000000001,"(-84.95909, -67.57309)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Queen Alexandra Range 94641,20272,Valid,L5,63.6,Found,1994,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 86497,30003,Valid,H4,2.17,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dresden (Kansas),7730,Valid,H5,6760.0,Found,1953,39.61667,-100.46306,"(39.61667, -100.46306)",US,United States,Americas,Northern America,
Meteorite Hills 01313,16545,Valid,H5,6.5,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Dhofar 1492,51565,Valid,H3,510.0,Found,2008,18.77583,54.45433000000001,"(18.77583, 54.45433)",OM,Oman,Asia,Western Asia,
Dar al Gani 071,5587,Valid,L6,392.0,Found,1995,27.056,16.399,"(27.056, 16.399)",LY,Libya,Africa,Northern Africa,
Lewis Cliff 88493,14237,Valid,H6,3.3,Found,1988,-84.24774000000002,161.436,"(-84.24774, 161.436)",AQ,Antarctica,Antarctica,Antarctica,
Dhofar 974,30547,Valid,LL4,79.0,Found,2004,19.23439,54.91681,"(19.23439, 54.91681)",OM,Oman,Asia,Western Asia,
Daraj 004,6543,Valid,H5,1470.0,Found,1986,29.865,11.69167,"(29.865, 11.69167)",LY,Libya,Africa,Northern Africa,
Northwest Africa 034,17044,Valid,L4,3500.0,Found,1999,32.05,-3.03333,"(32.05, -3.03333)",DZ,Algeria,Africa,Northern Africa,
Queen Alexandra Range 99867,22311,Valid,H5,3.61,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Österplana 049,56148,Relict,Relict OC,0.0,Found,2012,58.58333,13.433329999999998,"(58.58333, 13.43333)",SE,Sweden,Europe,Northern Europe,
Frontier Mountain 09007,55355,Valid,L4,23.4,Found,2009,-72.95392,160.45612,"(-72.95392, 160.45612)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00402,15637,Valid,"Iron, IIIAB",82.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93472,19560,Valid,H6,4.2,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Lucerne Valley 007,14731,Valid,OC,4.8,Found,1963,34.5,-116.95,"(34.5, -116.95)",US,United States,Americas,Northern America,
Lewis Cliff 85415,12884,Valid,LL6,3.4,Found,1985,-84.26935999999998,161.4195,"(-84.26936, 161.4195)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 790637,25986,Valid,LL,4.23,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 94664,20295,Valid,L5,10.7,Found,1994,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Sayh al Uhaymir 269,23442,Valid,H4-5,1033.0,Found,2003,20.72777,57.18842,"(20.72777, 57.18842)",OM,Oman,Asia,Western Asia,
Allan Hills 84178,780,Valid,H5,0.4,Found,1984,-76.80065,158.12891000000005,"(-76.80065, 158.12891)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 97793,21248,Valid,LL5,12.2,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Allan Hills A78129,1744,Valid,H5,128.3,Found,1978,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 790874,26223,Valid,LL6,3.68,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 83335,7972,Valid,L6,226.9,Found,1983,-76.32333,157.18278,"(-76.32333, 157.18278)",AQ,Antarctica,Antarctica,Antarctica,
Stump Spring 083,52752,Valid,LL6,13700.0,Found,2010,35.98728,-115.85828,"(35.98728, -115.85828)",US,United States,Americas,Northern America,
Polujamki,18861,Valid,H4,18350.0,Found,1971,52.1,79.7,"(52.1, 79.7)",RU,Russia,Europe,Eastern Europe,
Allan Hills 83020,540,Valid,H5,2.9,Found,1983,-76.81315,158.06767,"(-76.81315, 158.06767)",AQ,Antarctica,Antarctica,Antarctica,
Sayh al Uhaymir 318,34545,Valid,H5,70.0,Found,2004,20.99833,57.31166999999999,"(20.99833, 57.31167)",OM,Oman,Asia,Western Asia,
Elephant Moraine 92018,9420,Valid,LL6,3.9,Found,1992,-76.08185999999998,156.02074,"(-76.08186, 156.02074)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 01097,16330,Valid,LL5,41.7,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Hammadah al Hamra 208,11691,Valid,L6,188.0,Found,1997,28.60867,13.4395,"(28.60867, 13.4395)",LY,Libya,Africa,Northern Africa,
Grove Mountains 090749,57388,Valid,L5,13.87,Found,2010,-72.89144,74.9485,"(-72.89144, 74.9485)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Dhofar 1414,35502,Valid,L~6,45.59,Found,2001,19.19477,54.65711999999999,"(19.19477, 54.65712)",OM,Oman,Asia,Western Asia,
Lewis Cliff 86423,13353,Valid,H5,11.1,Found,1986,-84.25499,161.40492,"(-84.25499, 161.40492)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 140,5689,Valid,H3.9-6,263.0,Found,1996,27.1575,16.208,"(27.1575, 16.208)",LY,Libya,Africa,Northern Africa,
Österplana 062,56161,Relict,Relict OC,0.0,Found,2010,58.58333,13.433329999999998,"(58.58333, 13.43333)",SE,Sweden,Europe,Northern Europe,
Paposo 005,57200,Valid,H5,1802.0,Found,2011,-25.0,-70.46667,"(-25.0, -70.46667)",CL,Chile,Americas,Latin America and the Caribbean,South America
Visuni,24189,Valid,H6,594.0,Fell,1915,25.45,70.0,"(25.45, 70.0)",PK,Pakistan,Asia,Southern Asia,
San Juan 060,54445,Valid,H5,74.0,Found,2010,-25.4465,-69.88583,"(-25.4465, -69.88583)",CL,Chile,Americas,Latin America and the Caribbean,South America
Grove Mountains 99016,11413,Valid,L6,38.8,Found,2000,-73.08333,75.2,"(-73.08333, 75.2)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Haripura,11829,Valid,CM2,315.0,Fell,1921,28.38333,75.78333,"(28.38333, 75.78333)",IN,India,Asia,Southern Asia,
Meteorite Hills 00566,15801,Valid,L5,143.77,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Asuka 881311,4020,Valid,H5,51.16,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Grove Mountains 022127,46846,Valid,L5,39.15,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Yamato 74246,24624,Valid,H5,11.4,Found,1974,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Numakai,17960,Valid,H4,363.0,Fell,1925,43.33333,141.86667,"(43.33333, 141.86667)",JP,Japan,Asia,Eastern Asia,
El Médano 147,56711,Valid,L6,19.9,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",CL,Chile,Americas,Latin America and the Caribbean,South America
Allan Hills 84154,756,Valid,LL6,87.6,Found,1984,-76.90682,156.71998,"(-76.90682, 156.71998)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00459,15694,Valid,LL6,1118.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Alkali,474,Valid,H6,30.47,Found,1998,37.86667,-117.4,"(37.86667, -117.4)",US,United States,Americas,Northern America,
Asuka 882121,4830,Valid,H6,3686.0,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 86333,29839,Valid,H4,8.02,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dar al Gani 496,6044,Valid,LL6,78.0,Found,1997,26.96017,16.340329999999998,"(26.96017, 16.34033)",LY,Libya,Africa,Northern Africa,
Pecora Escarpment 91451,18742,Valid,EH3,17.7,Found,1991,-85.65106999999998,-68.60045,"(-85.65107, -68.60045)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Yamato 86743,30249,Valid,L4/5,13.5,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
LaPaz Icefield 02378,12645,Valid,LL6,88.69,Found,2002,-86.36667,-70.0,"(-86.36667, -70.0)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Yamato 791468,26817,Valid,H5,11.29,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Zillah 002,31356,Valid,Eucrite,172.0,Found,1990,29.037,17.0185,"(29.037, 17.0185)",LY,Libya,Africa,Northern Africa,
Yamato 86149,29655,Valid,H4,1.51,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 93600,19687,Valid,L5,68.7,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Tarahumara,23876,Valid,"Iron, IIE",2500.0,Found,1994,28.5,-106.25,"(28.5, -106.25)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Tanezrouft 041,23842,Valid,L3.8,123.0,Found,1992,25.46806,0.06861,"(25.46806, 0.06861)",DZ,Algeria,Africa,Northern Africa,
Sayh al Uhaymir 218,23391,Valid,L4,86.33,Found,2002,20.44247,57.23295,"(20.44247, 57.23295)",OM,Oman,Asia,Western Asia,
LaPaz Icefield 02305,12572,Valid,L5,45.2,Found,2002,-86.36667,-70.0,"(-86.36667, -70.0)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Dhofar 535,7296,Valid,Chondrite-ung,204.0,Found,2000,19.33333,54.795,"(19.33333, 54.795)",OM,Oman,Asia,Western Asia,
Yamato 793276,28625,Valid,H5,4.39,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dhofar 518,7279,Valid,H6,247.0,Found,2000,18.706670000000006,54.38,"(18.70667, 54.38)",OM,Oman,Asia,Western Asia,
Asuka 881853,4562,Valid,H5,118.87,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 97589,21045,Valid,LL5,4.6,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Lazbuddie,12746,Valid,LL5,8600.0,Found,1970,34.5,-102.75,"(34.5, -102.75)",US,United States,Americas,Northern America,
Elephant Moraine 83247,7888,Valid,Diogenite,22.5,Found,1983,-76.30056,157.2925,"(-76.30056, 157.2925)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90562,8971,Valid,L6,5.2,Found,1990,-76.28782,156.43143999999995,"(-76.28782, 156.43144)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90463,8872,Valid,L6,66.4,Found,1990,-76.28383000000002,156.46646,"(-76.28383, 156.46646)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 74100,24478,Valid,L6,15.45,Found,1974,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dhofar 785,7531,Valid,H4/5,98.45,Found,2001,19.08235,54.45228,"(19.08235, 54.45228)",OM,Oman,Asia,Western Asia,
Yamato 81003,29064,Valid,L6,25.33,Found,1981,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Grove Mountains 051848,46956,Valid,L6,19.61,Found,2006,-72.77972,75.31194,"(-72.77972, 75.31194)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Hoxie,11915,Valid,OC,266.1,Fell,1963,39.35,-100.45,"(39.35, -100.45)",US,United States,Americas,Northern America,
Queen Alexandra Range 93178,19267,Valid,L5,60.4,Found,1993,-84.57543000000003,162.57222,"(-84.57543, 162.57222)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93108,19197,Valid,L5,2.6,Found,1993,-84.56761,162.05386,"(-84.56761, 162.05386)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 971007,20515,Valid,LL5,7.1,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93425,19513,Valid,L6,6.5,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 793302,28651,Valid,H6,5.51,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 93709,19795,Valid,LL6,2.5,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Sayh al Uhaymir 193,23366,Valid,L4,52.0,Found,2001,20.8635,56.2035,"(20.8635, 56.2035)",OM,Oman,Asia,Western Asia,
Dar al Gani 507,6055,Valid,L6,56.0,Found,1997,27.27183,16.0535,"(27.27183, 16.0535)",LY,Libya,Africa,Northern Africa,
Yamato 793390,28739,Valid,H5,18.17,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 74350,24728,Valid,H5,4.78,Found,1974,-71.7625,35.9,"(-71.7625, 35.9)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Gan Gan,10852,Valid,"Iron, IVA",83000.0,Found,1984,-42.66667,-68.08333,"(-42.66667, -68.08333)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Frontier Mountain 01146,10328,Valid,H6,1.0,Found,2001,-72.99278000000002,160.40694,"(-72.99278, 160.40694)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 023819,50199,Valid,L5,0.47,Found,2003,-72.98361,75.25083000000002,"(-72.98361, 75.25083)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Dar al Gani 286,5834,Valid,H5,367.0,Found,1997,27.26183,16.261329999999994,"(27.26183, 16.26133)",LY,Libya,Africa,Northern Africa,
MacAlpine Hills 02838,15126,Valid,L5,157.2,Found,2002,-84.21667,160.5,"(-84.21667, 160.5)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 052476,48329,Valid,L6,0.67,Found,2006,-72.783611,75.298333,"(-72.783611, 75.298333)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Allan Hills A78046,1662,Valid,L3,70.0,Found,1978,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 021634,47831,Valid,L6,0.92,Found,2003,-72.785,75.302222,"(-72.785, 75.302222)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Coyote Dry Lake 063,30460,Valid,H4,67.61,Found,1999,35.05878,-116.773,"(35.05878, -116.773)",US,United States,Americas,Northern America,
Queen Alexandra Range 93032,19121,Valid,L5,418.0,Found,1993,-84.58735,162.58584,"(-84.58735, 162.58584)",AQ,Antarctica,Antarctica,Antarctica,
Hayden Creek,11864,Valid,"Iron, IIIAB",270.0,Found,1895,45.0,-114.0,"(45.0, -114.0)",US,United States,Americas,Northern America,
Dar al Gani 764,6311,Valid,L6,122.0,Found,1999,26.90617,16.67183,"(26.90617, 16.67183)",LY,Libya,Africa,Northern Africa,
Asuka 87193,2550,Valid,H5,87.43,Found,1987,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 90727,9136,Valid,L6,117.2,Found,1990,-76.27099,156.48286000000004,"(-76.27099, 156.48286)",AQ,Antarctica,Antarctica,Antarctica,
Lewis Cliff 87186,13651,Valid,H5,27.4,Found,1987,-84.27337,161.70273999999995,"(-84.27337, 161.70274)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 1054,53637,Valid,Ureilite,28.4,Found,1999,27.42767000000001,16.1655,"(27.42767, 16.1655)",LY,Libya,Africa,Northern Africa,
Elephant Moraine 96137,9729,Valid,LL6,37.0,Found,1996,-76.18333,157.16666999999995,"(-76.18333, 157.16667)",AQ,Antarctica,Antarctica,Antarctica,
Jiddat al Harasis 387,51653,Valid,L5,622.4,Found,2003,19.27643,55.76668000000001,"(19.27643, 55.76668)",OM,Oman,Asia,Western Asia,
Pecora Escarpment 91262,18553,Valid,L6,15.8,Found,1991,-85.57393,-68.48493,"(-85.57393, -68.48493)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Yamato 791255,26604,Valid,H6,10.4,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Linwood,14657,Valid,"Iron, IAB-MG",46000.0,Found,1940,41.43333,-96.96667,"(41.43333, -96.96667)",US,United States,Americas,Northern America,
Asuka 881217,3926,Valid,H4,311.0,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 790401,25750,Valid,H4,389.5,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 790332,25681,Valid,LL6,28.66,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Asuka 87191,2548,Valid,H4,54.41,Found,1987,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Lewis Cliff 85470,12938,Valid,H6,18.8,Found,1985,-84.27667,161.41093999999995,"(-84.27667, 161.41094)",AQ,Antarctica,Antarctica,Antarctica,
Old Woman,18007,Valid,"Iron, IIAB",2753000.0,Found,1976,34.46667,-115.23333,"(34.46667, -115.23333)",US,United States,Americas,Northern America,
Hammadah al Hamra 200,11683,Valid,H5-6,280.0,Found,1997,28.58883,13.1065,"(28.58883, 13.1065)",LY,Libya,Africa,Northern Africa,
Meteorite Hills 01079,16312,Valid,CM1,11.5,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Allan Hills 88159,1203,Valid,H4,2.12,Found,1988,-76.71086,159.15038,"(-76.71086, 159.15038)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 412,5960,Valid,CK5,946.0,Found,1998,27.347,16.08833,"(27.347, 16.08833)",LY,Libya,Africa,Northern Africa,
Elephant Moraine 92046,9448,Valid,L6,162.2,Found,1992,-76.09729,156.23008000000004,"(-76.09729, 156.23008)",AQ,Antarctica,Antarctica,Antarctica,
Northwest Africa 1581,17340,Valid,L6,50200.0,Found,2001,31.38333,-4.25,"(31.38333, -4.25)",MA,Morocco,Africa,Northern Africa,
Yamato 793313,28662,Valid,H6,0.71,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 87589,8139,Valid,L6,98.4,Found,1987,-76.2723,156.47558,"(-76.2723, 156.47558)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 96524,16583,Valid,L6,81.5,Found,1996,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Lewis Cliff 88035,13789,Valid,H5,6.1,Found,1988,-84.25081999999998,161.40318,"(-84.25082, 161.40318)",AQ,Antarctica,Antarctica,Antarctica,
Jiddat al Harasis 453,48604,Valid,L5,48.33600000000001,Found,2007,19.75672,56.29053,"(19.75672, 56.29053)",OM,Oman,Asia,Western Asia,
San Juan 015,49494,Valid,L6,349.0,Found,2008,-25.4445,-69.867,"(-25.4445, -69.867)",CL,Chile,Americas,Latin America and the Caribbean,South America
Hardwick,11828,Valid,L4,7800.0,Found,1937,43.8,-96.16667,"(43.8, -96.16667)",US,United States,Americas,Northern America,
Lewis Cliff 88488,14232,Valid,H5,5.0,Found,1988,-84.24794,161.40963,"(-84.24794, 161.40963)",AQ,Antarctica,Antarctica,Antarctica,
Pecora Escarpment 91432,18723,Valid,L6,23.3,Found,1991,-85.63333,-68.7,"(-85.63333, -68.7)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Lewis Cliff 86393,13324,Valid,H5,69.9,Found,1986,-84.27378,161.69387,"(-84.27378, 161.69387)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 97674,21130,Valid,L6,36.1,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93617,19704,Valid,H5,1.3,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90163,8572,Valid,L6,9.0,Found,1990,-76.28732,156.4767,"(-76.28732, 156.4767)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 97203,20661,Valid,LL5,17.2,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Graves Nunataks 98096,11088,Valid,H6,45.9,Found,1998,-86.71667,-141.5,"(-86.71667, -141.5)",NZ,New Zealand,Oceania,Australia and New Zealand,
Meteorite Hills 01228,16460,Valid,LL6,13.8,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 99050,21502,Valid,Diogenite,2.1,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93447,19535,Valid,L5,17.9,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 239,5787,Valid,H6,335.0,Found,1997,27.18267,16.0905,"(27.18267, 16.0905)",LY,Libya,Africa,Northern Africa,
Northwest Africa 2255,30915,Valid,L5,110.7,Found,2001,27.93333,-7.78333,"(27.93333, -7.78333)",DZ,Algeria,Africa,Northern Africa,
Queen Alexandra Range 97498,20954,Valid,LL5,1.1,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
El Atchane 017,54596,Valid,H~4/5,148.0,Found,1997,29.53333,4.3166699999999985,"(29.53333, 4.31667)",DZ,Algeria,Africa,Northern Africa,
